512,44982272,6944591,1736147930,6937403,7188
512,44982272,6944591,1736147930,6936301,8290
512,44982272,6944591,1736147930,6940657,3934
512,44982272,6944591,1736147930,6939946,4645
512,44982272,6944591,1736147930,6941874,2717
512,44982272,6944591,1736147930,6935495,9096
512,44982272,6944591,1736147930,6937621,6970
512,44982272,6944591,1736147930,6937534,7057
512,44982272,6944591,1736147930,6937812,6779
512,44982272,6944591,1736147930,6938194,6397
