32,2811392,6944591,1736147930,6935876,8715
32,2811392,6944591,1736147930,6938390,6201
32,2811392,6944591,1736147930,6938276,6315
32,2811392,6944591,1736147930,6939302,5289
32,2811392,6944591,1736147930,6937502,7089
32,2811392,6944591,1736147930,6938132,6459
32,2811392,6944591,1736147930,6938132,6459
32,2811392,6944591,1736147930,6937628,6963
32,2811392,6944591,1736147930,6937955,6636
32,2811392,6944591,1736147930,6938750,5841
